Date,Open,High,Low,Close,Adj Close,Volume
17/6/2009,144.089996,144.089996,139.029999,139.729996,113.234634,14054600
18/6/2009,139.960007,143.699997,139.630005,143.089996,115.957535,10526500
19/6/2009,143.190002,144.389999,141.529999,143.130005,115.990036,9473700
22/6/2009,141.869995,143.520004,137.009995,137.009995,111.030426,13939000
23/6/2009,138.339996,141.220001,137.600006,141.190002,114.417793,11056800
24/6/2009,142.529999,144.690002,141.309998,142.649994,115.600998,11531000
25/6/2009,141.570007,144.619995,140.850006,144.429993,117.043495,10135900
26/6/2009,144.490005,148.190002,143.929993,146.740005,118.915497,9837400
29/6/2009,147.5,149.5,146.100006,149.360001,121.038643,7835800
30/6/2009,149.399994,149.800003,146.240005,147.440002,119.482727,9614400
01/7/2009,147.589996,148.880005,146.619995,147.320007,119.385475,7505000
02/7/2009,145.860001,146.199997,143.279999,143.490005,116.281738,7685000
06/7/2009,142.660004,146.460007,142.259995,146.460007,118.68853,11756800
07/7/2009,146.240005,146.970001,142.300003,142.539993,115.511841,9503000
08/7/2009,142.449997,142.929993,135.229996,138.550003,112.278419,19399300
09/7/2009,141.759995,144.889999,140.910004,143.210007,116.054787,15026500
10/7/2009,142.350006,144.869995,141.199997,141.869995,114.968834,12685200
13/7/2009,146.720001,149.850006,145.050003,149.440002,121.103416,23817800
14/7/2009,148.979996,151.149994,148.080002,149.660004,121.281792,28813100
15/7/2009,152.009995,155.979996,150.630005,155.259995,125.819908,21135600
16/7/2009,155,157.990005,153.809998,156.839996,127.100319,12643600
